entity_id,entity_type,simple_name,qualified_name,file,start_line,end_line,group_id,signature,observed_products
"E515","CONSTRUCTOR","Tool$$Beschleunigung","Tool$$Beschleunigung.Tool$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",7,9,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E516","METHOD","init","Tool$$Beschleunigung.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",10,17,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E517","CLASS","Maler$$Germany_Leopard","Maler$$Germany_Leopard","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",25,39,"G17","TankWar_P3","TankWar_P3"
"E518","CLASS","Maler$$Germany_Leopard","Maler$$Germany_Leopard","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",27,39,"G12","TankWar_P2","TankWar_P2"
"E519","CONSTRUCTOR","Maler$$Germany_Leopard","Maler$$Germany_Leopard.Maler$$Germany_Leopard","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",29,31,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E520","METHOD","tankErstellen","Maler$$Germany_Leopard.tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",32,38,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E521","CLASS","Maler$$Energie","Maler$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",25,36,"G1","TankWar_P1","TankWar_P1"
"E522","CLASS","Maler$$Energie","Maler$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",27,36,"G20","TankWar_P4","TankWar_P4"
"E523","CONSTRUCTOR","Maler$$Energie","Maler$$Energie.Maler$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",29,31,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E524","METHOD","helpItemErstellen","Maler$$Energie.helpItemErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",32,35,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E525","CLASS","ExplodierenEffekt$$TankWar","ExplodierenEffekt$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset63",6,7,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E526","CLASS","Missile$$explodieren","Missile$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",9,17,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E527","CONSTRUCTOR","Missile$$explodieren","Missile$$explodieren.Missile$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",10,12,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E528","METHOD","explodieren","Missile$$explodieren.explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",13,16,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E529","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65",8,59,"G17","TankWar_P3","TankWar_P3"
"E530","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65",9,11,"G17","TankWar_P3","TankWar_P3"
"E531","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65",12,58,"G17","TankWar_P3","TankWar_P3"
"E532","CLASS","Maler$$M_240","Maler$$M_240","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66",23,31,"G17","TankWar_P3","TankWar_P3"
"E533","CONSTRUCTOR","Maler$$M_240","Maler$$M_240.Maler$$M_240","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66",24,26,"G17","TankWar_P3","TankWar_P3"
"E534","METHOD","gamesize","Maler$$M_240.gamesize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66",27,30,"G17","TankWar_P3","TankWar_P3"
"E535","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",5,23,"G20","TankWar_P4","TankWar_P4"
"E536","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",6,6,"G20","TankWar_P4","TankWar_P4"
"E537","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",7,7,"G20","TankWar_P4","TankWar_P4"
"E538","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",8,8,"G20","TankWar_P4","TankWar_P4"
"E539","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",9,9,"G20","TankWar_P4","TankWar_P4"
"E540","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",10,10,"G20","TankWar_P4","TankWar_P4"
"E541","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",11,11,"G20","TankWar_P4","TankWar_P4"
"E542","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",12,12,"G20","TankWar_P4","TankWar_P4"
"E543","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",13,13,"G20","TankWar_P4","TankWar_P4"
"E544","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",14,14,"G20","TankWar_P4","TankWar_P4"
"E545","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",15,15,"G20","TankWar_P4","TankWar_P4"
"E546","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",16,16,"G20","TankWar_P4","TankWar_P4"
"E547","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",17,17,"G20","TankWar_P4","TankWar_P4"
"E548","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",18,18,"G20","TankWar_P4","TankWar_P4"
"E549","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",19,19,"G20","TankWar_P4","TankWar_P4"
"E550","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",20,20,"G20","TankWar_P4","TankWar_P4"
"E551","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",21,21,"G20","TankWar_P4","TankWar_P4"
"E552","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67",22,22,"G20","TankWar_P4","TankWar_P4"
"E553","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68",6,20,"G20","TankWar_P4","TankWar_P4"
"E554","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68",7,9,"G20","TankWar_P4","TankWar_P4"
"E555","METHOD","init","Missile.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68",10,19,"G20","TankWar_P4","TankWar_P4"
"E556","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69",8,59,"G20","TankWar_P4","TankWar_P4"
"E557","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69",9,11,"G20","TankWar_P4","TankWar_P4"
"E558","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69",12,58,"G20","TankWar_P4","TankWar_P4"
"E559","CLASS","Wall$$TankWar","Wall$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",10,62,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E560","FIELD","koernigGroesse","Wall$$TankWar.koernigGroesse","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",11,11,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E561","FIELD","wallTeile","Wall$$TankWar.wallTeile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",12,12,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E562","CONSTRUCTOR","Wall$$TankWar","Wall$$TankWar.Wall$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",13,15,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E563","METHOD","init","Wall$$TankWar.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",16,37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E564","METHOD","malen","Wall$$TankWar.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",38,42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E565","METHOD","stossenGegen","Wall$$TankWar.stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",43,45,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E566","METHOD","stossenGegenTeil","Wall$$TankWar.stossenGegenTeil","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7",46,61,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E567","CLASS","TankManager","TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",8,29,"G12","TankWar_P2","TankWar_P2"
"E568","FIELD","sound","TankManager.sound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",9,9,"G12","TankWar_P2","TankWar_P2"
"E569","CONSTRUCTOR","TankManager","TankManager.TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",10,12,"G12","TankWar_P2","TankWar_P2"
"E570","METHOD","aktualisieren","TankManager.aktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70",13,28,"G12","TankWar_P2","TankWar_P2"
"E571","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",8,26,"G12","TankWar_P2","TankWar_P2"
"E572","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",9,11,"G12","TankWar_P2","TankWar_P2"
"E573","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71",12,25,"G12","TankWar_P2","TankWar_P2"
"E574","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",7,25,"G1","TankWar_P1","TankWar_P1"
"E575","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",8,10,"G1","TankWar_P1","TankWar_P1"
"E576","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72",11,24,"G1","TankWar_P1","TankWar_P1"
"E577","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",5,23,"G1","TankWar_P1","TankWar_P1"
"E578","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",6,6,"G1","TankWar_P1","TankWar_P1"
"E579","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",7,7,"G1","TankWar_P1","TankWar_P1"
"E580","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",8,8,"G1","TankWar_P1","TankWar_P1"
"E581","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",9,9,"G1","TankWar_P1","TankWar_P1"
"E582","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",10,10,"G1","TankWar_P1","TankWar_P1"
"E583","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",11,11,"G1","TankWar_P1","TankWar_P1"
"E584","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",12,12,"G1","TankWar_P1","TankWar_P1"
"E585","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",13,13,"G1","TankWar_P1","TankWar_P1"
"E586","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",14,14,"G1","TankWar_P1","TankWar_P1"
"E587","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",15,15,"G1","TankWar_P1","TankWar_P1"
"E588","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",16,16,"G1","TankWar_P1","TankWar_P1"
"E589","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",17,17,"G1","TankWar_P1","TankWar_P1"
"E590","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",18,18,"G1","TankWar_P1","TankWar_P1"
"E591","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",19,19,"G1","TankWar_P1","TankWar_P1"
"E592","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",20,20,"G1","TankWar_P1","TankWar_P1"
"E593","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",21,21,"G1","TankWar_P1","TankWar_P1"
"E594","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73",22,22,"G1","TankWar_P1","TankWar_P1"
"E595","CLASS","Maler$$M_780","Maler$$M_780","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",22,30,"G12","TankWar_P2","TankWar_P2"
"E596","CONSTRUCTOR","Maler$$M_780","Maler$$M_780.Maler$$M_780","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",23,25,"G12","TankWar_P2","TankWar_P2"
"E597","METHOD","gamesize","Maler$$M_780.gamesize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74",26,29,"G12","TankWar_P2","TankWar_P2"
"E598","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",6,20,"G17","TankWar_P3","TankWar_P3"
"E599","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",7,9,"G17","TankWar_P3","TankWar_P3"
"E600","METHOD","init","Missile.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75",10,19,"G17","TankWar_P3","TankWar_P3"
"E601","CLASS","Tank","Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",7,25,"G22","TankWar_P5","TankWar_P5"
"E602","CONSTRUCTOR","Tank","Tank.Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",8,10,"G22","TankWar_P5","TankWar_P5"
"E603","METHOD","tankFeindKI","Tank.tankFeindKI","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76",11,24,"G22","TankWar_P5","TankWar_P5"
"E604","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",5,23,"G12","TankWar_P2","TankWar_P2"
"E605","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",6,6,"G12","TankWar_P2","TankWar_P2"
"E606","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",7,7,"G12","TankWar_P2","TankWar_P2"
"E607","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",8,8,"G12","TankWar_P2","TankWar_P2"
"E608","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",9,9,"G12","TankWar_P2","TankWar_P2"
"E609","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",10,10,"G12","TankWar_P2","TankWar_P2"
"E610","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",11,11,"G12","TankWar_P2","TankWar_P2"
"E611","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",12,12,"G12","TankWar_P2","TankWar_P2"
"E612","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",13,13,"G12","TankWar_P2","TankWar_P2"
"E613","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",14,14,"G12","TankWar_P2","TankWar_P2"
"E614","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",15,15,"G12","TankWar_P2","TankWar_P2"
"E615","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",16,16,"G12","TankWar_P2","TankWar_P2"
"E616","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",17,17,"G12","TankWar_P2","TankWar_P2"
"E617","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",18,18,"G12","TankWar_P2","TankWar_P2"
"E618","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",19,19,"G12","TankWar_P2","TankWar_P2"
"E619","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",20,20,"G12","TankWar_P2","TankWar_P2"
"E620","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",21,21,"G12","TankWar_P2","TankWar_P2"
"E621","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",22,22,"G12","TankWar_P2","TankWar_P2"
"E622","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",6,20,"G12","TankWar_P2","TankWar_P2"
"E623","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",7,9,"G12","TankWar_P2","TankWar_P2"
"E624","METHOD","init","Missile.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",10,19,"G12","TankWar_P2","TankWar_P2"
"E625","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",5,23,"G22","TankWar_P5","TankWar_P5"
"E626","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",6,6,"G22","TankWar_P5","TankWar_P5"
"E627","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",7,7,"G22","TankWar_P5","TankWar_P5"
"E628","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",8,8,"G22","TankWar_P5","TankWar_P5"
"E629","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",9,9,"G22","TankWar_P5","TankWar_P5"
"E630","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",10,10,"G22","TankWar_P5","TankWar_P5"
"E631","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",11,11,"G22","TankWar_P5","TankWar_P5"
"E632","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",12,12,"G22","TankWar_P5","TankWar_P5"
"E633","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",13,13,"G22","TankWar_P5","TankWar_P5"
"E634","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",14,14,"G22","TankWar_P5","TankWar_P5"
"E635","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",15,15,"G22","TankWar_P5","TankWar_P5"
"E636","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",16,16,"G22","TankWar_P5","TankWar_P5"
"E637","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",17,17,"G22","TankWar_P5","TankWar_P5"
"E638","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",18,18,"G22","TankWar_P5","TankWar_P5"
"E639","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",19,19,"G22","TankWar_P5","TankWar_P5"
"E640","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",20,20,"G22","TankWar_P5","TankWar_P5"
"E641","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",21,21,"G22","TankWar_P5","TankWar_P5"
"E642","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",22,22,"G22","TankWar_P5","TankWar_P5"
"E643","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",12,96,"G22","TankWar_P5","TankWar_P5"
"E644","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",15,96,"G17","TankWar_P3","TankWar_P3"
"E645","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",17,96,"G1","TankWar_P1","TankWar_P1"
"E646","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",20,96,"G20","TankWar_P4","TankWar_P4"
"E647","CLASS","Tank$$Image","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",23,96,"G12","TankWar_P2","TankWar_P2"
"E648","CONSTRUCTOR","Tank$$Image","Tank$$Image.Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",25,27,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E649","METHOD","tankMalen","Tank$$Image.tankMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",28,79,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E650","METHOD","drawTanks","Tank$$Image.drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",80,95,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E651","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",5,31,"G1","TankWar_P1","TankWar_P1"
"E652","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",6,8,"G1","TankWar_P1","TankWar_P1"
"E653","METHOD","malen","Missile.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",9,30,"G1","TankWar_P1","TankWar_P1"
"E654","CLASS","TankManager","TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",8,29,"G17","TankWar_P3","TankWar_P3"
"E655","FIELD","sound","TankManager.sound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",9,9,"G17","TankWar_P3","TankWar_P3"
"E656","CONSTRUCTOR","TankManager","TankManager.TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",10,12,"G17","TankWar_P3","TankWar_P3"
"E657","METHOD","aktualisieren","TankManager.aktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",13,28,"G17","TankWar_P3","TankWar_P3"
"E658","CLASS","Missile","Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",5,31,"G22","TankWar_P5","TankWar_P5"
"E659","CONSTRUCTOR","Missile","Missile.Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",6,8,"G22","TankWar_P5","TankWar_P5"
"E660","METHOD","malen","Missile.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",9,30,"G22","TankWar_P5","TankWar_P5"
"E661","CLASS","Sprach","Sprach","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",5,23,"G17","TankWar_P3","TankWar_P3"
"E662","FIELD","START","Sprach.START","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",6,6,"G17","TankWar_P3","TankWar_P3"
"E663","FIELD","HELP","Sprach.HELP","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",7,7,"G17","TankWar_P3","TankWar_P3"
"E664","FIELD","HelpItem","Sprach.HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",8,8,"G17","TankWar_P3","TankWar_P3"
