evidence_id,candidate_id,source_file,source_line,source_entity,source_entity_type,source_block_id,source_asset_id,source_is_outermost,target_file,target_line,target_entity,target_entity_type,target_block_id,target_asset_id,target_is_outermost,dependency_kind,code_snippet,source_products,target_products
D1017,RC-0379,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,190,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,36,Maler$$PC.frame,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.remove(infoPanel);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1022,RC-0379,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,192,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,36,Maler$$PC.frame,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.pack();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1038,RC-0380,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,201,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,33,Maler$$PC.gTemp,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.erscheinen(gTemp);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1018,RC-0381,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,190,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,37,Maler$$PC.infoPanel,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.remove(infoPanel);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1021,RC-0382,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,191,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,38,Maler$$PC.infoWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"((Maler) this).setSize(GAME_WIDTH + infoWidth, GAME_HEIGHT);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1028,RC-0382,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,194,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,38,Maler$$PC.infoWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1016,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,189,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,if (menu == null) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1024,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,193,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu = new Menu(((Maler) this));,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1027,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,194,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1030,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,195,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setZeileAbstand(0);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1032,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,196,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.add(Sprach.MAIN_MENU, 1);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1033,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,197,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.add(Sprach.RESUME, 0);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1034,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,198,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setStyle(0);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1036,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,199,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setZeileAbstand(55);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1039,RC-0383,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,201,Maler$$PC.gameExit,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.erscheinen(gTemp);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D928,RC-0384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,32,Maler$$PC.GAME_HEIGHT,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"((Maler) this).setSize(GAME_WIDTH + infoWidth, GAME_HEIGHT);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D934,RC-0384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,131,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,32,Maler$$PC.GAME_HEIGHT,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D927,RC-0385,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,31,Maler$$PC.GAME_WIDTH,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"((Maler) this).setSize(GAME_WIDTH + infoWidth, GAME_HEIGHT);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D933,RC-0385,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,131,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,31,Maler$$PC.GAME_WIDTH,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D925,RC-0386,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,127,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,36,Maler$$PC.frame,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.remove(infoPanel);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D930,RC-0386,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,129,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,36,Maler$$PC.frame,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.pack();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D950,RC-0387,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,140,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,33,Maler$$PC.gTemp,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.erscheinen(gTemp);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D954,RC-0388,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,142,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,203,Maler$$PC.gamescreenstart,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,METHOD_CALL,gamescreenstart();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D926,RC-0389,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,127,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,37,Maler$$PC.infoPanel,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,frame.remove(infoPanel);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D929,RC-0390,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,38,Maler$$PC.infoWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"((Maler) this).setSize(GAME_WIDTH + infoWidth, GAME_HEIGHT);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D936,RC-0390,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,131,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,38,Maler$$PC.infoWidth,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D923,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,125,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,if (menu == null) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D932,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,130,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu = new Menu(((Maler) this));,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D935,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,131,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D938,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,132,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setZeileAbstand(0);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D940,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,133,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.add(Sprach.LEVEL, 0);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D941,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,134,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.add(lvl + """", 1);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D942,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,135,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setWaehlbar(false);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D944,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,136,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setFontSize(70);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D946,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,137,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setStyle(0);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D948,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,138,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.setZeileAbstand(55);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D951,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,140,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu.erscheinen(gTemp);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D955,RC-0391,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,143,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,Maler$$PC.menu,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,menu = null;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D924,RC-0392,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,126,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,40,Maler$$PC.time,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,time = System.currentTimeMillis();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D953,RC-0392,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,141,Maler$$PC.gameLevel,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,40,Maler$$PC.time,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,if (System.currentTimeMillis() - time > 2000) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D961,RC-0393,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,150,Maler$$PC.gameLose,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,32,Maler$$PC.GAME_HEIGHT,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset2,true,FIELD_REFERENCE,"menu.setKoordinateImage((GAME_WIDTH + infoWidth) / 2, GAME_HEIGHT / 2);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
